date,return,volatility,volume change,order flow imbalance,illiquidity
2020-10-07,-0.08283189948591209,0.08113463678760668,-0.04903504134982914,0.02695676336294507,0.04914960203829261
2020-10-07,0.054080133743079024,0.08132481260740997,-0.00988257487333693,-0.0431934355116732,0.03289828920153877
2020-10-08,-0.0002905709740044599,0.07001102391160456,-0.4678301847953114,0.06654002623795857,0.00027594244974654247
2020-10-08,0.12897657133883048,0.06674388147674563,0.6545691802690873,-0.08259305525151267,0.057386134266803626
2020-10-09,0.06068021764976698,0.0566744585529061,-0.6002138770588444,0.13315214808752618,0.046534899490468636
2020-10-09,0.021288280001191234,0.05514172417867668,-0.27233946562670264,0.003865010218961453,0.020560473835483185
2020-10-10,-0.0332841672969886,0.05445935674530204,0.6139656130673304,-0.04923479903960445,0.017596486422629655
2020-10-10,-0.021395135540492195,0.052626816008405464,-0.2305431220324147,-0.25249752004776077,0.01434604028879089
2020-10-11,0.012229168526411944,0.05247028122805738,-0.33711241780567797,0.09729451070511216,0.01163136802177719
2020-10-11,0.00575382624314357,0.05248573647450991,0.0864881264354406,0.00936953378996682,0.004992289857960362
2020-10-12,0.023238621606386355,0.05188765798008208,0.08521416757926503,0.09668787296084623,0.017822375211481573
2020-10-12,0.05062518011516155,0.05059666640608585,0.5679549283066886,0.06378205961040287,0.02077055602222459
2020-10-13,0.02058041375523889,0.04916272507744177,-0.3284987648725843,0.1535788039370417,0.011755342669856913
2020-10-13,-0.0046981371833016775,0.04875477002207346,-0.015750985656481566,-0.13337839161333134,0.0027459269279621816
2020-10-14,-0.07898871705072504,0.05090325485446218,-0.38287632654464265,-0.02505296948875938,0.06971991126898264
2020-10-14,0.004650666823973722,0.050670905711029834,-0.050980139417828405,-0.08215127964759664,0.004471768247057943
2020-10-15,-0.025690201082797754,0.050764078666742804,-0.4680888118398339,-0.12165571564605439,0.04038905783000114
2020-10-15,0.01779780507969844,0.04941398442063144,-0.04039773433650736,-0.10678768055455203,0.02873724038727374
2020-10-16,-0.04998184051881645,0.05009766583093713,0.7290859825539477,-0.23101916988478047,0.04021072632157154
2020-10-16,0.02951651094875891,0.04945011556478509,-0.3172194752038412,-0.1193156335368099,0.032248539986791704
2020-10-17,0.02121621674215765,0.045924626262861284,-0.57833559719495,0.088655492093925,0.04081166794410492
2020-10-17,0.015520576790916184,0.04545018133355684,0.033573194819113486,0.14176094961839736,0.028757918335349145
2020-10-18,0.0004052008779176448,0.04511230838641567,-0.7599990860899899,-0.18402254954983838,0.0015734227760047768
2020-10-18,-0.018471387868267363,0.04524362150889658,0.22233945621352783,-0.16232747312912862,0.057828435440086326
2020-10-19,-0.01706429959047576,0.04489736515087712,0.6262240741162611,-0.18318344526293692,0.02940576707383571
2020-10-19,4.9383935415834016e-05,0.04474788835564616,-0.09029438669301766,-0.07621470089517235,9.200805258424987e-05
2020-10-20,-0.040564825944837506,0.04532249678989746,0.10994272366588248,-0.23271458568472464,0.06950863783924821
2020-10-20,-0.02209891049046635,0.04537322347381613,1.1062893018847515,-0.016242084994116068,0.013071389747103323
2020-10-21,0.025436097517775657,0.041830581174941955,-1.4902759940376689,0.13319890286010452,0.06493271949165673
2020-10-21,0.014375923428431863,0.04167189902223986,0.7888916554690143,0.0012553112802268962,0.01640153925428224
2020-10-22,0.10385123023398744,0.04223902645888946,0.6297231964619968,0.017557341738696934,0.05842145717833746
2020-10-22,-0.012187729611931528,0.041577851391659676,-0.22509953979539182,-0.09342773424984901,0.008438058478179673
2020-10-23,2.3049175416630646e-05,0.04157580827729182,-0.6969852500195018,0.07043390642775295,3.221395689943972e-05
2020-10-23,-0.01903401112680146,0.03494436030299391,-0.018733857381507277,-0.05017242086020785,0.027847991200513848
2020-10-24,0.016402977275057826,0.03331203630516354,-0.6159621193475222,0.03264618693294342,0.04406066829282156
2020-10-24,-0.034107168850699816,0.03369987306872957,0.41542243570907866,-0.21459195428172742,0.06079091545970311
2020-10-25,-0.013529334917745776,0.03322747739526586,-0.06832402666887316,-0.011690304612146693,0.026289251808153016
2020-10-25,0.005318004266186341,0.03298785517869913,-0.34988003565796577,-0.07679262540667281,0.014674337233886503
2020-10-26,0.06120447786109359,0.03472771736837477,1.0441292101190403,0.07051160083989658,0.05740831817746815
2020-10-26,-0.06118036956663384,0.036620128423286345,0.5217414674962527,-0.04996113713528363,0.03536612074958396
2020-10-27,0.005289745443429184,0.03638031155068052,-1.2808467173732883,0.011520476168890154,0.011080400212398379
2020-10-27,-0.011650336194834986,0.03513701693161136,0.43170218010119826,-0.26092654269486576,0.01559373561980166
2020-10-28,-0.03423039541636787,0.035333225363949464,-0.2954414655254116,-0.12335418429093857,0.0637843700241445
2020-10-28,0.01904914239301868,0.03558403183472893,0.5417284137070811,-0.03934615273688428,0.02093407412369142
2020-10-29,-0.06842823214191829,0.03485409640086168,-0.26973549042008155,-0.17631977033934867,0.0996739196734777
2020-10-29,-0.0040439336718019105,0.03482496360245855,0.3628335972373718,0.05771280596142736,0.004266550301272094
2020-10-30,-0.016099022163418932,0.03465524274933586,0.7516861159594808,0.038717529147963684,0.00828170034785447
2020-10-30,0.0018553629329147482,0.03444841368157602,-0.49662197446838924,0.14505413053389254,0.0015513143999475734
2020-10-31,-0.016686918785014597,0.033418142764907385,-0.4903282493413544,-0.21784296778108772,0.0231630827466804
2020-10-31,-0.0041607417957512955,0.03287270377134776,-0.27810881323347453,-0.12510054437401488,0.0075877830774061655
2020-11-01,-0.009508525895873983,0.032554759721737304,-0.35116764596608324,-0.33808343841656624,0.024953211278216515
2020-11-01,0.019280679544822845,0.03264152249294459,0.5958284159944718,0.08059073118383969,0.027757379237365928
2020-11-02,0.006498100517290643,0.032691048341746576,-0.05392098242500318,0.008930557288358166,0.009571054622823181
2020-11-02,-0.024146262163814367,0.032793051613527385,-0.23903630567647047,-0.21778366376139363,0.04662562344457163
2020-11-03,-0.05776032859771197,0.03415132043613097,0.8820598925865545,-0.19668676764099854,0.0488688220557458
2020-11-03,-0.02701663499979173,0.03435132093815756,-0.06548495915768393,-0.3247332800140787,0.02512639632962951
2020-11-04,-0.06653469412993479,0.03554342797634996,-0.40508403335476845,-0.1525609601672004,0.09659640447617872
2020-11-04,0.019965954839841232,0.03577500526098175,0.16029082019827373,-0.007620274132860722,0.02540796392716296
2020-11-05,-0.04244173466423312,0.03586081048560511,-0.7762976646160685,-0.0931192996205044,0.117697172318304
2020-11-05,0.09255519213619087,0.040151036260091685,1.518602471410541,0.00021239102339546225,0.05330162739011068
2020-11-06,0.08567357076697665,0.038545611363816165,-0.42393942287157593,0.07947631551662242,0.0712936069520005
2020-11-06,-0.011572024378001084,0.03854254372006149,0.48812820095027754,-0.013096903204356709,0.0057909921015643585
2020-11-07,0.056065671489915064,0.040182840725858836,-0.6941089862767518,-0.023003140302596075,0.053276735563719944
2020-11-07,-0.10710546132218447,0.04429336332478352,0.6706427217698027,-0.054985383092744075,0.054034249535845486
2020-11-08,0.03382340683417781,0.04472780501071355,-1.3395183033495475,-0.035729478132208364,0.06775117417160453
2020-11-08,-0.015588290639188391,0.04446477682687875,1.0165987496499833,-0.1476707913228683,0.011106005990595634
2020-11-09,0.010276758971952545,0.044541273489296804,-0.5239556479018266,0.12169343503477772,0.012583622735416146
2020-11-09,-0.028541178766891447,0.044689671329157604,0.23503520997214528,-0.013415304753618832,0.028218513698359798
2020-11-10,0.022284641152586274,0.04319626221817776,-0.17592932967565386,-0.027326716071166015,0.025374184577481532
2020-11-10,0.023199873501207616,0.042339441746604006,-0.07617648582177271,-0.08575131786866337,0.02840126829838809
2020-11-11,0.011913186793907836,0.042412100674585805,-0.10991863969840551,0.025871467407533735,0.015578281070065864
2020-11-11,-0.03660439933485762,0.04279469027892928,-0.13716862200101199,-0.1818425898197489,0.05676483586225411
2020-11-12,-0.02325787514100572,0.04258795673054597,-0.45609377663472234,-0.1443717277694098,0.05827387511184608
2020-11-12,0.005916483780879654,0.04239679993392377,0.5511266041539012,-0.31828412195900524,0.008751561479538083
2020-11-13,0.015215259256232185,0.04084961844409945,0.20194042015677474,0.0891984578511417,0.01791179872759204
2020-11-13,0.05530473846676071,0.042206110846656555,0.33549742366482205,0.12628195473728024,0.04541356003522014
2020-11-14,-0.058791020179774466,0.043437775066333596,-0.24650200883056683,-0.0876174874091462,0.06236430584896113
2020-11-14,0.007103752856649891,0.043465771133638975,-0.4144640578909242,0.09219290822826148,0.011539690263256063
2020-11-15,0.003147446015874587,0.04338787993522202,-0.00847233289307635,0.1010890649272602,0.005090217151069813
2020-11-15,0.012745534958086684,0.043461772164243496,0.4109797097338203,-0.06075014964933014,0.01368010028517506
2020-11-16,0.046594375085949206,0.04427924477109374,0.351595036623152,0.013939461555621827,0.0337782061101877
2020-11-16,-0.003884338073396016,0.04415017778089236,-0.27936817992302215,0.002037834629770597,0.0036957615307248513
2020-11-17,0.020729595514578668,0.04429675238356137,-0.19740546779522586,0.037061905163280576,0.02326099882620596
2020-11-17,0.015237389252456527,0.04412001716322352,0.10465847105589267,-0.06309822781371086,0.015628668995871637
2020-11-18,-0.015475670451873477,0.04280227028418963,0.23621611103653428,-0.06731108014099627,0.012622922515089719
2020-11-18,-0.008536037258055861,0.04248172643809398,-0.46778635765422166,-0.07050632681494244,0.011266870870152991
2020-11-19,-0.023535584248889185,0.04070893836462542,-0.19491844774015046,-0.03878081993811337,0.037714274108876344
2020-11-19,-0.004796303714595529,0.04065471209864912,0.2558336428580616,-0.06082051471663916,0.006001160706626201
2020-11-20,0.04821567675931186,0.04040692998161449,-0.05975308407639335,0.11616009174932122,0.06269984294563621
2020-11-20,-0.027793207333389223,0.03755635085679836,0.7900309489670915,-0.08575543445275723,0.016193210703021994
2020-11-21,0.03553861382916399,0.03479199853574232,-0.6847539767229966,0.01059418841983577,0.0409385531947712
2020-11-21,0.04537750876574863,0.03557485874251552,0.36836580579261996,-0.005632588922122882,0.034583251368610256
2020-11-22,-0.06341207357070729,0.03620711266828691,-0.16365613015517946,-0.05616974544432568,0.05924901721257829
2020-11-22,0.028320753759437284,0.030387864373793823,0.011308781954753636,0.04324214117194236,0.02564576288365272
2020-11-23,0.0602918199545133,0.03163166002760063,0.03223072252951774,0.15126183806068982,0.05038768698593618
2020-11-23,-0.013698176557012233,0.03159059967489949,0.09056411964261793,-0.02903304856680431,0.010487932502500132
2020-11-24,-0.027720112780585057,0.032141213051467214,0.5520947422850073,0.0491391009060371,0.0122140194072026
2020-11-24,0.07219214871099809,0.033837515381032496,-0.6143695638336131,0.07929242427432608,0.05756297279025276
2020-11-25,0.017221742832888305,0.033773253149985145,-0.024275700671082256,0.054697759319537555,0.0138094199355377
2020-11-25,-0.06893518971725869,0.03636056503286153,0.47248538241766896,-0.009580479929739897,0.034864795342608425
2020-11-26,-0.13736326907466476,0.044553277113200625,0.25793235914605844,-0.0632823769407017,0.06280705875681211
